Facility_ID,Facility_Name,CO2e_kt,Unit_Count,direct_use_heat_breakeven_price_USD_per_MMBTU,geophires_summary,Unit_Temp_degC,Temp_3000m,Temp_plus15C_Available_3000m,Latitude,Longitude,Temp_Gradient_degC_per_km
1001804,MARTINEZ REFINING COMPANY LLC,10962.0,90,4.18,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 4.18, 'capex_million_USD': 55.45, 'opex_million_USD_per_year': 2.16}",220.0,250,true,38.02,-122.12,75.0
1007390,Martinez Renewable Fuel Facility,7063.0,168,4.18,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 4.18, 'capex_million_USD': 55.45, 'opex_million_USD_per_year': 2.16}",220.0,250,true,38.03,-122.07,75.0
1006395,SAN FRANCISCO REFINERY AT RODEO,7189.0,152,4.78,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 4.78, 'capex_million_USD': 50.09, 'opex_million_USD_per_year': 1.81}",220.0,250,true,38.04,-122.25,62.5
1006627,Los Angeles Refinery (LAR),19719.0,410,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.82,-118.23,37.5
1007329,TORRANCE REFINING COMPANY LLC,6042.0,156,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.85,-118.34,37.5
1006843,Phillips 66 Los Angeles Refinery - Wilmington Plant,5174.0,133,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.77,-118.29,37.5
1002461,ULTRAMAR INC WILMINGTON REFINERY,3413.0,40,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.78,-118.24,37.5
1008310,DIAMOND SHAMROCK REFINING VALERO,3332.0,344,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,28.46,-98.19,37.5
1001964,Phillips 66 Los Angeles Refinery - Carson Plant,3316.0,90,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.8,-118.24,37.5
1005938,"New-Indy Ontario, LLC",1403.0,78,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",150.0,150,false,34.05,-117.54,37.5
1007262,"Pelican Renewables, LLC",292.0,18,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",233.0,150,false,37.94,-121.34,37.5
1002286,LUNDAY-THAGARD COMPANY,188.0,36,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.95,-118.17,37.5
1005800,TAMCO,174.0,18,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",180.0,150,false,34.1,-117.53,37.5
1010774,Valero Wilmington Asphalt Plant,61.0,36,8.28,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.28, 'capex_million_USD': 39.95, 'opex_million_USD_per_year': 1.07}",220.0,150,false,33.8,-118.24,37.5
1005585,Galveston Bay Refinery,29495.0,192,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.38,-94.93,37.5
1007959,Exxonmobil Beaumont Refinery,28593.0,274,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.06,-94.07,37.5
1002040,DOW TEXAS OPERATIONS FREEPORT,23714.0,654,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",177.0,125,false,28.98,-95.35,37.5
1007458,MOTIVA ENTERPRISES LLC,19531.0,662,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.88,-93.96,37.5
1003043,Garyville Refinery,16117.0,123,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.06,-90.59,37.5
1002301,"CF INDUSTRIES NITROGEN, LLC - DONALDSONVILLE NITROGEN COMPLEX",12464.0,183,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.09,-90.96,37.5
1002440,Great Plains Synfuels Plant,9999.0,139,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,47.36,-101.84,37.5
1006543,BASF TOTALEnergies PETROCHEMICALS LLC,9216.0,273,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.95,-93.89,37.5
1002657,PREMCOR REFINING GROUP INCORPORATED PORTARTHUR REFINERY,9169.0,189,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.87,-93.97,37.5
1008938,VALERO REFINING TEXAS CITY REFINERY,7401.0,317,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.37,-94.91,37.5
1001920,Phillips 66 Ponca City Refinery,7171.0,349,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,36.68,-97.09,37.5
1005743,"TotalEnergies Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",6762.0,319,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.96,-93.9,37.5
1007909,Indorama Ventures Oxides LLC,6548.0,210,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.97,-93.96,37.5
1002916,ARCHER DANIEL MIDLAND COMPANY,6022.0,84,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",50.0,125,true,41.42,-97.29,37.5
1002275,VERDIGRIS PLT,5707.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,36.23,-95.72,37.5
1002823,GEORGIA-PACIFIC CEDAR SPRINGS LLC,5589.0,672,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.16,-85.1,37.5
1004291,HOLLYFRONTIER EL DORADO REFINING LLC,5311.0,62,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,37.79,-96.87,37.5
1003991,Chevron Phillips Chemical Company LP Cedar Bayou Plant,5227.0,108,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.83,-94.92,37.5
1005653,INTERNATIONAL PAPER - BOGALUSA MILL,5192.0,402,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.78,-89.86,37.5
1002113,International Paper - Pine Hill Mill,5118.0,372,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.97,-87.48,37.5
1007453,GEORGIA-PACIFIC SAVANNAH RIVER LLC,4727.0,587,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.33,-81.2,37.5
1002407,KOCH FERITLIZER ENID LLC ENID NITROGEN PLT,4314.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,36.38,-97.77,37.5
1003382,SABINE RIVER OPERATIONS,4277.0,90,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.05,-93.75,37.5
1006891,Motiva Chemicals LLC,4197.0,123,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,29.89,-93.97,37.5
1006256,PACKAGING CORPORATION OF AMERICA,4109.0,396,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.86,-93.38,37.5
1004962,Ascend Performance Materials LLC,4084.0,78,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.6,-87.25,37.5
1001936,SHELL CHEMICAL CO - GEISMAR PLANT,4030.0,72,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.18,-90.99,37.5
1006803,INTERNATIONAL PAPER SAVANNA MILL,3940.0,191,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.1,-81.12,37.5
1001807,"RAYONIER PERFORMANCE FIBERS LLC, JESUP MILL",3939.0,486,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.66,-81.84,37.5
1004208,BASF CORP - GEISMAR SITE,3924.0,210,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.2,-91.0,37.5
1002305,"WESTROCK TEXAS, L.P.",3827.0,408,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.34,-94.07,37.5
1003501,EVERGREEN PACKAGING-PINE BLUFF,3810.0,630,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,34.22,-91.91,37.5
1000196,International Paper - Pensacola Mill,3778.0,336,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.61,-87.32,37.5
1001934,BASF FREEPORT SITE,3690.0,24,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,29.0,-95.4,37.5
1006776,International Paper - Valliant Mill,3619.0,360,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,34.0,-95.11,37.5
1007627,GEORGIA PACIFIC MONTICELLO LLC,3490.0,309,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.62,-90.08,37.5
1007942,CHS MCPHERSON REFINERY INC.,3452.0,141,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,38.35,-97.67,37.5
1002026,HOLLYFRONTIER TULSA REFINING LLC - WEST,3288.0,52,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,36.37,-95.85,37.5
1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,3258.0,97,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,39.8,-104.95,37.5
1002028,HOLLYFRONTIER TULSA REFINING LLC - EAST,3247.0,58,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,36.12,-96.0,37.5
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",3128.0,66,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,29.85,-93.98,37.5
1005909,International Paper - Orange Mill,3047.0,318,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.22,-93.74,37.5
1004183,"CF Industries Nitrogen, LLC - Yazoo City Facility",2787.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,32.93,-90.41,37.5
1007917,"ALABAMA RIVER CELLULOSE, LLC",2769.0,528,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.58,-87.49,37.5
1003280,PACKAGING CORP. OF AMERICA,2558.0,392,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,30.69,-83.3,37.5
1007226,International Paper-Riegelwood,2510.0,486,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,34.35,-78.2,37.5
1003589,SHELL CHEMICAL COMPANY,2309.0,99,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.79,-88.06,37.5
1007922,HollyFrontier Cheyenne Refining LLC,2267.0,12,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",600.0,125,false,41.13,-104.79,37.5
1006565,"Cos-Mar Company, Styrene Monomer Plant",2232.0,156,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.23,-91.07,37.5
1002963,BOISE WHITE PAPER MILL,2209.0,330,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.49,-87.9,37.5
1006189,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,2173.0,163,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,40.82,-111.92,37.5
1002733,"Brunswick Cellulose, Inc.",2007.0,499,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.17,-81.52,37.5
1004886,Interstate Paper LLC dba DSSmith Riceboro,1967.0,208,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.74,-81.41,37.5
1011834,"Olin Blue Cube, Freeport, TX",1854.0,40,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,28.97,-95.38,37.5
1000434,International Paper - Vicksburg Mill,1825.0,264,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.53,-90.77,37.5
1008025,LEAF RIVER CELLULOSE LLC,1820.0,275,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,31.24,-89.05,37.5
1007000,ExxonMobil Fuels & Lubricants Company Billings Refinery,1799.0,132,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,45.81,-108.43,37.5
1005769,HOLLYFRONTIER WOODS CROSS REFINING LLC,1795.0,36,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,40.88,-111.91,37.5
1004901,International Paper-Port Wentworth,1758.0,234,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.16,-81.16,37.5
1006039,"Tesoro Refining and Marketing Company, Salt Lake City Refinery",1739.0,165,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,40.79,-111.9,37.5
1007964,"West Rock Mill Company, LLC",1722.0,396,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.45,-87.98,37.5
1006962,GEORGIA-PACIFIC NAHEOLA LLC,1655.0,294,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.22,-88.01,37.5
1005491,"AM/NS Calvert, LLC",1604.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",180.0,125,false,31.15,-87.98,37.5
1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1382.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,42.33,-96.36,37.5
1007046,"Koch Fertilizer Ft. Dodge, LLC",1302.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,42.5,-94.02,37.5
1010636,OCI Beaumont LLC,1253.0,12,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.02,-94.04,37.5
1004526,POET Biorefining-Chancellor,1160.0,72,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.37,-96.96,37.5
1006575,"KOCH FERTILIZER BEATRICE, LLC",1106.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,40.32,-96.84,37.5
1005283,SSAB ALABAMA INCORPORATED,1088.0,21,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",180.0,125,false,30.94,-88.01,37.5
1003355,GALLUP REFINERY,1059.0,36,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,35.49,-108.43,37.5
1002046,NOVA CHEMICALS OLEFINS LLC,992.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,30.23,-91.05,37.5
1003902,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,988.0,32,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",180.0,125,false,38.23,-104.61,37.5
1006534,"POET Biorefining- Arthur, LLC",963.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,42.33,-95.35,37.5
1003779,VALERO RENEWABLE FUELS LLC,948.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,44.3,-96.72,37.5
1005306,Valero Lakota Plant,947.0,16,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.38,-94.15,37.5
1003633,Twin Rivers Pine Bluff LLC,925.0,174,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,34.27,-92.03,37.5
1002073,"POET- Biorefining Fairmont, LLC",924.0,26,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,40.61,-97.6,37.5
1003737,LINCOLNWAY ENERGY LLC,922.0,29,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,42.02,-93.51,37.5
1002379,Valero Fort Dodge Plant,917.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,42.53,-94.29,37.5
1005924,Cheyenne Plant,837.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,41.09,-104.91,37.5
1006946,VALERO WELCOME PLANT,832.0,15,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.66,-94.58,37.5
1003953,Smurfit Kappa Orange County LLC,813.0,72,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",150.0,125,false,32.74,-96.44,37.5
1009068,BIG WEST OIL LLC,802.0,77,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,40.84,-111.92,37.5
1005526,Green Plains Fairmont LLC,800.0,21,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.66,-94.49,37.5
1003855,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,787.0,30,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,42.05,-94.24,37.5
1004765,NUGEN ENERGY LLC,768.0,24,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.43,-97.26,37.5
1003150,"Valero Renewable Fuels Campany LLC, dba Valero Albion Plant",742.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,41.68,-97.98,37.5
1000344,GREEN PLAINS CENTRAL CITY LLC,739.0,13,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,41.11,-97.97,37.5
1003834,"POET Biorefining- Menlo, LLC",735.0,20,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,41.52,-94.38,37.5
1007041,EVONIK CORPORATION,731.0,30,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,30.52,-88.14,37.5
1007218,SINCLAIR CASPER REFINING COMPANY,687.0,126,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,42.77,-106.18,37.5
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,679.0,15,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",1500.0,125,false,30.45,-97.72,37.5
1003096,"KAAPA Ethanol Ravenna, LLC",667.0,18,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,41.02,-98.88,37.5
1002138,CORN LP,659.0,10,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,42.73,-93.91,37.5
1004459,WYOMING REFINING COMPANY,623.0,24,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",220.0,125,false,43.85,-104.21,37.5
1005929,HERON LAKE BIOENERGY LLC,621.0,15,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",233.0,125,false,43.86,-95.3,37.5
1006453,SHINTECH INCORPORATED,617.0,12,8.4,"{'direct_use_heat_breakeven_price_USD_per_MMBTU': 8.4, 'capex_million_USD': 38.84, 'opex_million_USD_per_year': 1.03}",260.0,125,false,28.99,-95.36,37.5
